L_O_S,avg-cost,International_mins
23.866667,22025.904829568488,30.534844333333332
41.833333,11274.546872074778,31.729646000000002
33.566667,37380.06542480699,30.504518333333333
16.533333,24923.174150353807,30.9130855
11.133333,11141.553123903177,32.775996666666664
48.766667,15226.680690165493,30.8309875
25.366667,7972.37362076413,35.059202
45.3,2613.4433299590473,30.652498833333333
57.2,6411.002191210509,38.66375433333333
32.933333,9495.410625172577,30.72864
12.433333,15391.157657014184,32.82297616666667
33.1,18478.198804676143,34.249355
31.733333,24829.7794047168,32.64211783333334
42.7,32069.08661100991,35.47981883333333
16.6,18304.804638154164,35.7575785
27.033333,20458.60666155137,34.64921433333333
35.333333,22688.53007039374,36.03043633333333
38.466667,24251.948070825823,38.19380683333333
30.233333,16266.67994993364,30.354632833333334
24.4,7659.148062644942,30.4492545
12.7,27169.601479985584,30.138721000000004
58.133333,19595.176783438506,37.197774
48.7,7503.286003354639,31.136085333333337
15.1,26902.776647918974,35.5087345
49.0,36999.80002669533,35.59707216666666
48.333333,24491.4903363615,34.465447
39.766667,38623.86848031549,32.33138066666667
11.666667,15535.271790070656,39.50324066666667
49.933333,39017.12580898657,33.125963166666665
21.1,21335.456328563814,32.7800775
56.9,25047.0939304801,31.471358833333333
50.966667,16109.550490659976,34.81035466666667
32.233333,35487.4766143335,33.185315333333335
38.6,29806.793089627477,33.57420616666666
57.166667,22392.241353298952,33.07657833333333
43.466667,20853.417470510198,34.6732265
17.233333,11530.131946831623,38.140889333333334
38.966667,6885.599736634473,32.42413833333333
47.566667,17837.35765934772,33.33074633333334
11.833333,12839.85833713473,36.148869833333336
18.966667,9645.245917510729,32.8261475
13.933333,14787.336768884164,30.905597666666665
19.466667,20515.010371783548,38.505059
33.8,10893.512139358601,30.874377333333335
13.833333,9415.696875012836,32.84626133333333
56.533333,3297.2166404565605,35.08243533333333
17.0,8873.436690848865,35.019891333333334
22.633333,11722.548452877361,30.351683333333334
19.6,16217.74157458016,33.160483166666666
15.0,27650.432023568825,34.41870366666667
37.8,15317.23176425543,32.15746716666666
38.533333,21162.918206092283,32.63835683333333
17.2,22806.237453874564,37.09081966666667
27.333333,6564.659203928131,30.8001425
45.166667,11329.787122045214,33.427804
11.7,9099.53552336288,33.076608
22.7,8040.069998694413,32.14748466666667
28.5,113.72186090357893,2.5352360000000003
27.566667,213.53684483260554,3.4233175
10.266667,100.86873146791996,1.7467503333333334
29.633333,485.3636471109962,5.888194166666667
49.866667,178.14407333333335,4.203851833333333
37.266667,48.636633333333336,0.9661658333333333
50.533333,277.57610352520106,3.0602724999999995
10.1,146.92271333333335,3.423317833333333
54.333333,82.96339913158694,1.7818313333333333
49.233333,674.7793463767106,5.8463813333333325
10.9,721.967835572652,7.005627833333333
19.033333,496.23692,3.670415333333333
54.666667,134.77247333333332,3.1195618333333335
20.866667,89.84462666666667,1.9963656666666667
37.466667,122.4709516160208,2.366003
41.766667,54.89393333333334,1.1225983333333334
28.3,683.8511077686602,0.32244266666666666
40.166667,148.24858,3.4564645
44.133333,37.24244,0.681311
16.433333,656.848539592235,8.359789166666667
22.333333,299.148425293984,6.850320166666666
24.833333,553.5531037397966,2.2293083333333334
46.2,198.80191729750592,0.3780161666666667
47.166667,482.2395390053633,2.2293081666666668
21.966667,433.2769433873085,6.469818166666666
26.333333,230.59174231766588,4.809434666666666
57.766667,353.084604997375,6.469818333333333
54.6,511.4363808059119,3.219873333333333
28.766667,281.92197637819254,2.7394331666666667
29.3,323.12579079063886,2.8144676666666664
22.333333,822.9919207526285,8.355348833333334
51.833333,351.2124198818731,1.0973036666666667
28.533333,11934.55197864992,2.9856656666666668
48.7,11155.542462767078,7.795923
53.833333,4338.254012877,2.587609666666667
54.533333,6589.976960067926,7.747089333333333
41.133333,6598.781743565851,14.1544425
41.8,12597.909491763678,5.194612333333334
34.166667,1156.363629972769,10.228231666666666
10.433333,7589.120491298654,15.433036000000001
45.733333,7313.874244865025,16.23899133333333
47.033333,8163.540519630458,9.025183833333333
14.3,1299.0631375911112,2.9297225
14.466667,3389.754676002977,2.6528131666666663
16.166667,2787.0891934513324,15.349580166666668
45.166667,1843.98720598134,5.245444166666666
29.366667,2239.158236501465,4.897074
44.966667,1015.6320235854466,8.292711500000001
23.566667,8713.043608218848,14.8371065
34.4,1598.7752622120647,11.2115625
37.633333,3058.9208461409517,3.874642166666667
57.6,4632.441955074084,14.588622
58.066667,3078.4378615893634,7.6060715
36.866667,3998.2456851835423,2.969120833333333
26.733333,5526.4746388867,8.664488333333333
47.866667,12772.16718748606,8.497370666666665
45.733333,5304.019370810716,9.742955833333333
52.766667,4073.2751879098623,7.995603833333333
35.466667,4608.9821119963935,13.346356833333335
11.5,3527.178574627072,14.80137116666667
36.4,4521.638052888614,1.4363615
49.6,13442.257724054973,11.337635166666667
46.2,1129.8442528205137,0.03778466666666667
24.166667,9279.93604457643,10.790990166666667
38.8,5229.804536835668,9.297752166666667
15.9,9823.7857847526,10.094819166666666
54.3,2574.3266395497294,6.752566166666666
23.966667,5838.847689367019,10.788486333333333
38.066667,7256.1897423991195,13.788710333333334
44.466667,1247.695650182049,3.5370255
47.7,4227.1540995162895,9.869660666666666
13.1,973.4039019514896,7.055046000000001
34.266667,8518.787660887012,1.003647
54.433333,5616.506749624628,1.7740053333333332
26.133333,4588.934458251139,0.6135106666666666
17.133333,10035.307329580224,15.849933666666667
57.0,2039.4239838749436,3.0574013333333334
43.966667,2236.376818119467,7.1055855
10.0,6639.765839390564,6.9573695
31.433333,18175.61188020245,1.8360276666666664
41.4,3206.9958946922234,2.9336305000000005
26.4,5935.1566063394985,16.6406345
36.4,3390.615106242082,8.334933666666666
44.966667,3619.7466900653494,2.2839325
22.866667,9284.50375709789,5.802246
40.066667,7135.542212489256,1.6519058333333334
54.066667,4659.564945534731,2.7901701666666665
26.433333,3490.372560260256,7.813429666666666
14.733333,8600.64920722885,9.031811166666666
16.8,1663.3796033042363,0.7730858333333334
42.533333,13524.62911832757,7.598965333333334
32.733333,10803.795004549576,14.045926166666668
26.2,6120.273332363659,8.694065333333334
24.666667,12416.943596236313,5.072328833333334
27.766667,11529.068004223685,10.925167499999999
17.933333,6391.429719855679,7.0613866666666665
46.5,1907.5008106941577,10.362778
47.933333,3012.8879161944974,6.5956174999999995
46.233333,4593.060353273495,1.0261923333333334
9.766667,9980.34093258554,10.086918333333333
56.8,7086.021104298672,16.2598725
21.666667,8503.42230029444,14.945580666666666
21.133333,1873.3234749749477,0.9798720000000002
18.5,4432.622720210351,2.4901253333333337
21.0,1651.2578811056474,0.9798718333333332
44.566667,4143.735894283531,16.082406499999998
35.666667,2019.2140932834911,6.884864
57.166667,670.8860830432941,5.665082833333334
26.166667,353.49466961507926,5.189746833333333
42.5,3675.304324872107,13.1269435
14.133333,6834.233058267877,12.384217666666668
45.666667,3252.8593241666667,8.910955333333334
33.633333,4295.605650335128,1.2582421666666666
19.8,3942.259342491441,2.5545285
30.666667,12308.971794026358,9.423348333333333
9.733333,5498.519714619354,1.5315875
22.666667,12449.822144893968,12.582928333333333
47.9,2175.2186928215006,4.231398333333333
57.866667,3220.292403514899,3.0337563333333337
47.366667,3293.3135637165506,10.581685166666666
55.7,4078.721946005773,13.3570505
36.433333,4239.1639007990225,7.509188833333333
15.2,4598.360599603005,16.548954166666668
30.766667,1639.827549316356,10.153915666666666
21.6,3151.8551195247333,10.084439333333334
36.6,4682.999007698158,5.990741833333333
54.033333,9756.599556075342,10.648658666666666
41.166667,19596.50769412896,5.5236220000000005
26.433333,1090.4377866666666,8.809483333333333
31.933333,3347.3445590881574,7.477123666666666
12.133333,6449.470841444321,9.6597105
41.9,12086.630898352125,11.735112500000001
10.666667,10643.957442939374,14.582382333333333
49.0,1520.1885776782162,10.196944666666667
52.833333,6686.195023088737,7.0883753333333335
50.3,1317.8415934251798,12.022903833333334
55.6,4619.73724744235,6.001112
49.7,5204.811147526993,5.8059465
32.466667,3997.1733761490664,14.159502666666667
52.233333,900.6876386331437,9.715861
32.533333,8925.22484189398,4.6953385
51.7,1302.9660050000002,3.306585166666667
14.866667,1892.7050148570302,0.48768116666666667
50.1,4090.306376912738,5.0735046666666666
42.7,15659.032658441593,0.8206593333333335
50.2,6972.74926319208,0.6469578333333333
26.333333,4713.768638274208,5.456552666666666
50.633333,4221.87615458548,7.250064833333333
36.9,2284.9478235824695,9.520466833333334
16.9,9581.9777107974,14.198351
54.133333,2074.9112009557302,1.9798490000000002
15.866667,6951.985345660754,5.070615166666666
13.033333,1694.5534846179353,0.4379161666666667
38.9,11775.226553444023,11.066492666666667
25.366667,2568.5271443137663,5.4662749999999996
10.066667,6650.520035973514,3.507942666666667
45.966667,5234.178878276065,3.3358828333333332
31.433333,12414.95914780401,6.882413999999999
31.166667,4681.571123719639,13.775759666666668
39.733333,3557.8870393201846,11.4129635
13.266667,3000.8989098314,1.2797779999999999
50.333333,4432.484895293649,5.0447565
57.6,9468.305207142666,1.6966495
47.533333,15789.160399374332,6.7079845
29.966667,1812.0939316742445,0.047734
50.033333,807.2925176790391,5.6664755
51.0,2167.8280933842757,4.725690166666666
37.9,5638.157270778463,5.1529435
37.8,4303.606816241994,4.614215
22.2,5577.510686129483,2.508853
52.933333,2400.693332059683,4.385313
47.9,4785.021427098039,13.859518333333334
27.066667,1075.3834683333332,0.4923633333333334
37.4,14208.261069917722,12.748706166666667
17.033333,4994.772517110821,3.6226331666666667
42.866667,12986.665551571039,15.840642666666666
33.966667,5970.253989020108,2.7291306666666664
46.4,5268.010406640501,15.574757166666668
47.133333,3582.3599579785086,3.869027666666667
56.9,4001.3184720776653,7.724729333333333
32.333333,8424.779560341707,14.525352499999999
25.1,2583.0662692737174,6.6039036666666675
28.0,5178.949796726465,10.465382333333334
19.466667,4578.030396523246,14.253355333333333
44.1,4724.528703410484,13.226571666666665
52.466667,2979.3386962437944,3.202942833333333
56.9,572.7649015540865,12.051301333333335
33.266667,9175.176708141522,14.236971666666665
39.4,4410.060314641047,12.828558333333334
46.133333,6901.837201988913,4.338222333333333
35.733333,3655.463723309603,11.493693166666668
56.466667,3926.6744285549876,10.646444
13.1,2273.4408829927906,7.981872666666666
16.6,3652.704423135718,13.390888499999999
15.366667,1209.4242829719544,4.868889
40.966667,1257.6274378100604,3.8048718333333333
34.766667,5454.777563990926,13.105925500000001
14.066667,6104.588414547215,0.4811465
51.833333,470.1790980552262,7.154943166666667
55.966667,5463.129731463818,10.912023833333334
53.466667,3455.2490446583142,10.7143655
43.533333,2732.183423850598,8.9793275
12.5,7751.782888947295,2.246055833333333
15.133333,3571.954818549905,7.077740666666667
23.866667,12208.627937355644,10.0404255
41.633333,2774.935269887443,12.008149833333333
36.8,1052.1520611459791,8.588377
27.466667,1130.1329204292483,7.397573333333333
23.133333,738.191587752292,13.7568515
46.8,7562.393890466976,10.692904666666665
22.2,5326.862192862085,13.971905000000001
22.433333,3909.413039689067,11.719902666666666
42.6,844.5018493843352,10.551871499999999
12.966667,4765.932336873631,3.174029166666667
54.166667,542.3522915559813,0.228766
16.666667,11166.727169328246,15.252233166666668
44.933333,5672.030881966719,15.89978966666667
42.4,3994.4792580794115,11.930377499999999
38.966667,7431.621204686511,3.295488166666667
30.766667,2118.4740030024172,8.722590499999999
19.166667,1017.626951041518,6.406634666666666
51.4,2829.5121929244174,6.272260666666667
32.266667,3721.640424012959,0.13290833333333335
32.266667,2862.586344680112,6.268581833333333
17.933333,1391.6757385479514,14.626874833333332
51.7,3632.5011100793326,0.6973036666666665
33.566667,5761.189937471572,7.0838581666666665
41.566667,1319.8146813388962,0.013099
31.566667,319.0436522894625,2.3330775
45.133333,3805.7877531685535,1.5597598333333331
47.433333,8153.6767666322485,12.779414333333335
29.666667,1500.2964949850946,5.6092085
57.666667,4047.0462640825617,11.805754166666667
41.366667,419.6465277928446,0.3552873333333333
10.666667,4832.616428438067,7.044365
45.966667,4360.6129893169655,1.7712913333333336
28.566667,1197.0082419848727,10.365723166666665
47.033333,820.670086286062,0.8790435
33.533333,5304.738341200269,14.113184
23.733333,4951.236221654921,6.331462166666666
33.966667,1125.377829916777,12.5444035
28.933333,1418.6522773253391,14.0117285
53.133333,734.9836231878817,11.738209499999998
35.2,1928.7324893255382,13.7594985
54.9,3638.886030680349,2.640097833333333
10.233333,11187.3288309672,6.520842166666667
10.2,1085.5518573614743,6.744105500000001
33.3,6581.560130158354,15.366380500000002
26.333333,3550.584460985411,7.898635166666667
53.933333,3253.061303310207,8.094822333333333
49.933333,5050.667656955884,10.3804935
27.5,8860.674466395229,7.655245666666667
20.766667,1162.4185118370024,1.6724888333333332
53.133333,3840.764044188577,8.957967833333333
22.0,345.1312438876373,0.0618445
55.133333,5992.541175896279,16.40485616666667
15.566667,3242.871871099538,8.809126666666668
20.8,5053.763774980825,13.456227666666667
14.5,1971.780598296602,10.3553915
46.7,633.5082775654345,0.7681575
42.633333,10087.744282914684,11.679489166666666
18.333333,623.5140173799347,1.0661281666666667
30.566667,1933.6405771217228,3.4443855
49.733333,693.076688999847,9.606382833333335
15.966667,261.06795508589005,3.705644
52.966667,8085.0044967232625,12.1986705
27.666667,3885.546648538123,3.6293076666666666
32.433333,6968.552138830306,2.5270003333333335
37.033333,1422.628538801614,15.444890500000001
48.9,4921.52866604271,12.752435166666668
56.6,2246.59587414795,5.134573166666666
57.866667,9696.024668696671,15.712407833333332
28.6,1677.297531853424,8.1976665
44.733333,10021.856025328232,0.9113755000000001
10.533333,3140.677347668159,7.764718666666667
37.8,4834.259844594422,1.5517155
37.733333,2275.5345347466473,9.853187499999999
40.5,1969.4830773459569,4.999283999999999
37.2,820.1106933116702,1.0452793333333332
29.566667,5207.433318368171,13.371217833333331
24.233333,1514.2693862424705,11.7573555
32.7,1464.2753580525678,8.358834333333332
35.733333,183.31517004545597,0.7937936666666667
23.033333,412.1859741084692,9.234051000000001
58.133333,8201.559481136197,14.91479
10.833333,924.3637684818665,3.287902
12.8,346.4706325,6.620199666666666
34.733333,1446.5219888652605,7.473693333333333
25.566667,516.4756607624155,0.08988316666666667
31.3,698.7075295668953,0.5894318333333333
23.666667,3246.598679176124,6.9287635
55.8,1115.3424749036287,9.140613833333333
31.8,609.7553146579783,0.49546516666666673
54.9,4230.55591829504,15.632453666666667
45.8,663.738994168692,0.6953388333333332
17.366667,3121.6200450874567,1.1410766666666667
54.033333,1978.2768335038324,3.6696413333333338
22.666667,10691.030297565454,15.171596499999998
37.333333,2621.9899480309637,2.3947936666666667
41.933333,3689.1835811259684,10.789794500000001
24.4,3399.7221833218846,12.729828166666667
50.066667,2612.7718241013235,13.378219499999998
51.4,9065.553338779118,9.008403333333334
33.266667,4117.953400957838,8.571568333333333
13.033333,1791.2361770863865,4.343834166666667
35.8,4202.0078786784015,15.71537383333333
23.566667,759.9358829407937,0.6953395
31.466667,1011.5801709027414,7.833449166666666
57.733333,8009.144693099444,9.465764499999999
10.866667,2654.5756923246317,15.040007666666668
19.366667,8614.971924210293,12.516541833333333
50.733333,2214.5999856462763,14.438566166666666
49.666667,7337.491959385452,8.100136666666666
28.966667,2962.9617252778494,14.249535166666668
57.8,3392.0594293790145,2.433019166666667
13.0,9130.36123963545,21.227301166666667
14.966667,17004.516732569347,16.682577166666665
14.833333,8570.223270098697,2.397994
12.8,2450.66113972517,5.209328666666666
13.8,26842.571308382445,23.320150166666664
15.033333,15631.85150823446,16.277069833333332
13.966667,35887.8072068048,13.420615833333333
15.233333,17272.103361200338,1.1288433333333332
13.433333,20960.84819111195,23.366134833333334
14.566667,9626.69661970355,21.794311333333336
13.433333,184.96467175190543,4.0530475
13.533333,4674.26389639365,2.176446666666667
12.866667,2521.0799929470186,22.6322755
14.5,11182.41301190852,21.367470166666664
14.866667,30818.19312199333,28.213607166666666
14.3,35395.93682730067,9.439480666666668
15.066667,578.7510282380434,8.019793833333335
13.9,5146.406966788367,1.7251221666666667
14.433333,2469.258012414162,3.9864191666666664
14.6,8836.661707621035,25.49761266666667
13.166667,40392.52581467689,1.729973
13.966667,6260.045273456449,21.211629
13.033333,5952.103448809747,7.68398
14.366667,4114.429960113551,3.867927
12.8,10417.793524310297,28.773529000000003
14.633333,11950.605723859191,9.259335833333333
15.133333,2345.1564099233433,23.221515333333336
15.4,2427.719669097947,10.122138666666666
14.833333,1441.7545685608727,3.6203453333333333
14.6,8009.452976306585,21.849845166666665
14.5,1953.4656475395832,10.355401666666667
13.0,21071.312002448078,19.652127333333333
13.8,14458.364494737016,25.321077
14.8,4939.5554303510335,18.339816499999998
14.433333,4697.754468188488,15.6778035
15.366667,15074.117581594404,10.973993833333333
14.4,3348.177187744138,14.855959499999997
15.0,616.5205303536047,1.5333246666666667
15.433333,9721.702119032245,15.685338833333333
14.066667,3695.9364143141756,20.503305833333336
23.7,34.137006666666665,0.6036751666666667
41.933333,106.05062833333335,2.1120413333333334
24.9,79.00623333333331,1.7254058333333337
44.233333,24.719553333333334,0.3682388333333333
37.766667,607.0189075723026,1.858209833333333
24.266667,143.02625495291372,1.0254393333333334
13.733333,111.39932666666667,2.5352331666666665
51.0,60.50044666666667,1.2627611666666665
48.766667,103.73067365590471,1.8820273333333335
22.1,142.3079185557723,1.7467501666666667
10.4,248.5012787308097,0.15515833333333331
28.2,374.2481476404054,0.15506
20.9,285.1923484409991,3.1104601666666665
20.333333,155.90117658010394,2.4013933333333335
16.233333,79.21261492910608,0.6398886666666667
44.8,690.1041939295662,6.694653499999999
40.2,625.2804653501098,3.0602693333333333
34.233333,117.7274319313013,1.0135731666666665
32.966667,192.419157038216,3.171804
41.133333,193.79705333333334,4.595176333333333
56.533333,480.242410839985,1.6504028333333332
28.966667,75.01751333333334,1.6256878333333333
41.366667,153.55272,3.5890679999999997
43.233333,79.45266,1.7365665000000001
28.633333,709.0022457521636,8.359797499999999
9.966667,160.83895997901078,2.514648
29.033333,74.23955650853247,0.8542194999999999
31.133333,313.76604,7.594401
40.7,399.84025283613676,4.426978166666666
22.966667,487.96811712385295,5.9551799999999995
55.7,115.29575712955615,2.3806715
11.1,127.81313190991474,1.192031
41.4,79.45272,1.7365680000000003
41.9,79.39312666666666,1.7350781666666666
26.433333,32.0131,0.5505775
40.133333,134.77248,3.119562
19.933333,439.2471105177944,6.758101833333333
40.4,718.4233993704446,7.280250333333334
58.2,89.84454,1.9963635000000002
15.466667,1122.3113976246543,7.991784
15.833333,89.81263333333332,1.9955658333333333
38.733333,42.051853333333334,0.8015463333333332
11.233333,347.66744364208074,0.8385395
33.133333,152.67194666666666,3.5670486666666665
44.033333,253.95941993301588,0.38153400000000004
18.0,1494.976486279712,3.9109941666666668
44.133333,367.01813351232806,4.426973666666667
30.233333,242.76877843803186,2.820658166666667
17.966667,90.68446666666667,2.0173616666666665
37.666667,332.36922272575254,5.422549333333333
54.466667,153.31892,3.5832229999999994
29.466667,49.844440000000006,0.996361
55.4,156.5562749703664,3.4564678333333334
53.166667,82.38105333333331,1.8097763333333337
47.566667,29.804433333333336,0.49536083333333336
47.8,289.44022976017266,5.536406
22.466667,696.7477570848991,4.092106833333333
37.566667,90.35482666666665,2.0091206666666666
13.6,83.17022,1.8295055
17.866667,138.06311470160614,1.7329508333333332
55.666667,250.68973333333335,6.017493333333334
52.9,417.0348232045653,7.280257333333333
14.1,280.31460000000004,6.758114999999999
55.366667,147.04646666666667,3.426411666666667
42.566667,131.34620666666666,3.033905166666667
21.0,170.37420872371746,3.289476333333333
13.4,335.168415054935,2.9142451666666664
33.733333,225.51149150495345,2.425987833333333
28.633333,68.04656787887423,0.36300083333333333
45.1,343.17327560259275,5.364307833333334
9.8,152.67208,3.5670520000000003
11.1,177.57334,4.1895835
38.333333,694.0946261146335,5.0580765
42.3,270.94657374477583,3.3768575000000003
28.1,13.29004,0.082501
43.466667,98.98464666666666,2.2248661666666667
26.2,65.79588,1.3951470000000001
53.133333,305.09894210931697,5.594455000000001
27.8,37.278486666666666,0.6822121666666666
28.2,220.37121076282233,0.6822128333333334
22.433333,203.06867842506028,2.739433
20.1,613.6732404459053,4.400652000000001
14.233333,193.93194102307027,2.8626253333333334
45.666667,247.36523333333332,5.934380833333332
32.133333,323.89729472770455,5.310357333333334
42.533333,194.23365333333336,4.6060913333333335
13.533333,157.11036000000001,3.678009
36.2,443.1332041306316,6.2706105
43.133333,504.34396496127954,3.2165406666666665
43.233333,97.50760387548027,1.7636421666666666
14.466667,80.53555333333333,1.7636388333333333
56.2,210.43532,5.011133
49.466667,107.95497796593946,1.8217131666666666
32.833333,534.9160824600092,2.229308333333333
39.2,328.45504666666665,7.961626166666666
28.966667,403.69819930481333,4.411319833333333
16.1,406.6472003256189,7.197077999999999
48.166667,528.6782684565519,4.309467166666667
23.1,105.43853999999999,2.3862134999999998
18.333333,91.24021333333333,2.031255333333333
37.733333,323.1256841239722,2.814465
9.966667,367.32642093420526,2.7394356666666666
52.9,290.35642724406847,4.029799833333334
11.166667,367.85431076422316,5.7942721666666674
17.8,315.995570844059,1.0322116666666667
50.7,292.30480282016026,6.192054833333334
19.733333,136.76347333333337,3.1693368333333334
43.4,458.5947794485103,4.3094715
29.966667,139.26451333333333,3.2318628333333335
13.766667,1647.1376449999998,29.63458166666667
27.266667,1897.7803391666666,16.229765
51.5,965.3628666666667,6.735606666666666
23.833333,492.2290933333333,12.055977333333335
48.8,1224.4128115114784,7.622779333333334
10.433333,3149.272903333333,24.007425833333333
38.133333,814.2846708333334,2.6210725
27.4,298.0208733333333,7.040355166666668
10.3,146.68643916666667,0.6931233333333333
57.966667,885.5331933333333,21.88857983333334
12.266667,831.0688108325025,4.827942166666666
11.3,481.860123065602,5.306646833333334
42.733333,119.08427333333333,2.727356833333333
20.366667,2584.2667720975423,17.0195325
26.733333,697.2176416666667,4.097999333333333
14.0,2517.17848,23.078133166666667
56.833333,1153.8759358333334,17.067682666666666
48.9,1576.121505786633,27.199944000000002
39.933333,1633.8890926057468,3.331207833333333
41.733333,2196.0035569815464,14.478864999999999
42.733333,1132.4862070866238,5.009484166666667
13.3,846.7989060538755,10.9953875
10.7,991.4836871398645,11.601492
25.466667,495.65175801470525,10.251668833333333
38.066667,1876.3640726405138,2.9187339999999997
26.666667,165.4057966099851,1.9882659999999999
35.2,1420.4150412087909,11.349641333333334
35.666667,2693.6065071218172,24.253015
55.833333,1811.1532029492096,24.555817166666667
18.666667,940.3548848526045,13.3462405
35.333333,1134.806467013258,5.5901295
19.566667,1439.6894092993261,11.761657999999999
12.433333,622.586134009375,3.1578273333333327
25.9,406.6318703268918,4.7070865
9.633333,3307.719362599526,21.456973166666668
12.0,1670.8044721896258,8.987142166666667
11.2,978.9937557857932,11.048617833333335
49.033333,1179.7470967879854,1.9761331666666664
11.966667,4194.4404846155685,21.736267833333336
44.033333,224.86744666666664,0.47650899999999996
22.0,1389.6427086819758,11.501800666666666
48.2,357.84496518950436,5.618252166666667
40.466667,1404.4576359827709,6.977099666666667
18.0,1051.4615466052473,15.855221166666665
26.566667,780.7771303704474,10.9066435
42.2,2535.0071485150165,22.499882166666666
33.6,1502.4495030287712,13.649283
49.7,4557.1536940064525,23.033501333333334
18.933333,360.01614093236253,5.613302
56.266667,2135.7826520477433,15.068981166666667
